domain,link_count,years_seen,first_seen,last_seen,sample_anchor,sample_source_url,is_alive,genre,memo
impressholdings.com,2,"2016,2017",20160620080520,20170126034338,http://www.impressholdings.com/info/profiles/map.htm,http://www.japan-affiliate.org:80/news/koukoku1606/,True,,
jeans.cotoz.info,2,2016,20160711120401,20160711120401,http://jeans.cotoz.info/,http://www.japan-affiliate.org:80/regular/cottoncotton/,True,,
kashikaigishitsu.net,2,2017,20170608090617,20171022065308,http://www.kashikaigishitsu.net/search-rooms/access?id=11,http://www.japan-affiliate.org/news/kyoto201302/,True,,
ko-harubiyori.com,2,"2014,2016",20140209201814,20160111202653,,http://www.japan-affiliate.org:80/regular/ko-harubiyori/,True,,
kyamamu.com,2,2014,20140104230358,20140104230358,お問い合わせフォーム,http://www.japan-affiliate.org:80/regular/kyamamu/,True,,
loghouse.info,2,2017,20171205190219,20171205190219,http://www.loghouse.info,http://www.japan-affiliate.org/regular/nande/,True,,
mamion.net,2,2014,20140209152931,20140209152931,マミオン有限会社,http://www.japan-affiliate.org/news/jaostudy201401/,True,,
my.formman.com,2,"2014,2016",20140729132713,20160120044235,お問い合わせフォーム,http://www.japan-affiliate.org:80/regular/mimiyoli/,True,,
nattyan.jugem.cc,2,"2014,2015",20140401051452,20150430041549,,http://www.japan-affiliate.org/regular/nattyan/,True,,
netoge-usepc.net,2,"2015,2017",20150430042551,20170616080112,,http://www.japan-affiliate.org/regular/netoge-usepc/,True,,
netsuper.inarow.info,2,2017,20171205190219,20171205190219,http://netsuper.inarow.info,http://www.japan-affiliate.org/regular/nande/,True,,
nomad-saving.com,2,2015,20150319070248,20150319070248,ノマド的節約術,http://www.japan-affiliate.org/news/kobe201503support/,True,,
ochanomizu.net,2,"2015,2016",20150411194716,20160305113128,http://www.ochanomizu.net/yaesu/conference_c.html,http://www.japan-affiliate.org/news/eckouza201309/,True,,
